symbol,trade_date,close
9914.TW,2024-06-27,86.7201
OWLS,2024-06-27,79.5571
5478.TWO,2024-06-27,87.2759
2753.TW,2024-06-27,111.2592
2630.TW,2024-06-27,127.7949
6180.TWO,2024-06-27,111.3546
GRRR,2024-06-27,142.7107
4994.TW,2024-06-27,121.5493
3086.TWO,2024-06-27,143.6937
PERF,2024-06-27,139.8895
6111.TWO,2024-06-27,174.8549
3546.TWO,2024-06-27,177.0849
3083.TWO,2024-06-27,161.9589
6542.TWO,2024-06-27,160.8358
3687.TWO,2024-06-27,197.4929
GGR,2024-06-27,180.8082
6482.TWO,2024-06-27,222.0789
2303.TW,2024-06-27,213.4627
2601.TW,2024-06-27,252.2003
2607.TW,2024-06-27,222.7387
2330.TW,2024-06-28,44.6655
2317.TW,2024-06-28,49.4483
2454.TW,2024-06-28,55.2414
2308.TW,2024-06-28,67.5146
3711.TW,2024-06-28,72.193
2382.TW,2024-06-28,73.5287
2345.TW,2024-06-28,91.6632
6669.TW,2024-06-28,95.9977
3231.TW,2024-06-28,95.7057
3037.TW,2024-06-28,105.0879
2327.TW,2024-06-28,130.3494
2379.TW,2024-06-28,128.7829
3034.TW,2024-06-28,134.5943
3661.TW,2024-06-28,141.2294
3008.TW,2024-06-28,172.1754
2357.TW,2024-06-28,160.4855
2301.TW,2024-06-28,184.1127
2383.TW,2024-06-28,153.6703
2360.TW,2024-06-28,200.497
3653.TW,2024-06-28,179.0091
2059.TW,2024-06-28,208.8551
2395.TW,2024-06-28,190.7334
5530.TW,2024-06-28,244.2427
3017.TW,2024-06-28,222.6618
2881.TW,2024-06-28,247.7176
2882.TW,2024-06-28,41.6101
2891.TW,2024-06-28,51.9935
2885.TW,2024-06-28,53.9725
2886.TW,2024-06-28,76.7596
2884.TW,2024-06-28,85.1659
2880.TW,2024-06-28,84.8342
2892.TW,2024-06-28,84.5232
2890.TW,2024-06-28,97.1947
2887.TW,2024-06-28,118.3455
5880.TW,2024-06-28,112.0865
2883.TW,2024-06-28,120.9353
2412.TW,2024-06-28,124.5825
3045.TW,2024-06-28,136.8511
4904.TW,2024-06-28,130.0979
1303.TW,2024-06-28,134.7743
1301.TW,2024-06-28,148.7134
6505.TW,2024-06-28,175.744
2002.TW,2024-06-28,162.6063
2207.TW,2024-06-28,193.351
2912.TW,2024-06-28,191.1546
1216.TW,2024-06-28,216.3193
2603.TW,2024-06-28,225.8611
2615.TW,2024-06-28,232.5489
5871.TW,2024-06-28,249.4737
2408.TW,2024-06-28,237.062
6446.TW,2024-06-28,49.9059
3481.TW,2024-06-28,54.6959
2888.TW,2024-06-28,63.1706
6488.TWO,2024-06-28,69.5438
2609.TW,2024-06-28,66.1559
1101.TW,2024-06-28,87.5041
2618.TW,2024-06-28,85.8225
3293.TWO,2024-06-28,104.5145
4938.TW,2024-06-28,120.696
5876.TW,2024-06-28,112.3849
3529.TWO,2024-06-28,122.8302
1402.TW,2024-06-28,137.031
2834.TW,2024-06-28,149.5477
2633.TW,2024-06-28,154.0174
3105.TWO,2024-06-28,160.3431
1102.TW,2024-06-28,169.8247
2610.TW,2024-06-28,149.1942
6789.TW,2024-06-28,162.2231
2347.TW,2024-06-28,189.6971
2377.TW,2024-06-28,191.9279
2353.TW,2024-06-28,193.3123
5483.TWO,2024-06-28,187.6237
6472.TW,2024-06-28,228.0868
3532.TW,2024-06-28,222.4661
8454.TW,2024-06-28,209.9916
IMOS,2024-06-28,38.5642
HIMX,2024-06-28,54.9006
2201.TW,2024-06-28,55.596
1434.TW,2024-06-28,74.069
2501.TW,2024-06-28,81.5038
9914.TW,2024-06-28,86.8268
OWLS,2024-06-28,79.5404
5478.TWO,2024-06-28,87.2541
2753.TW,2024-06-28,111.3894
2630.TW,2024-06-28,128.016
6180.TWO,2024-06-28,111.3713
GRRR,2024-06-28,142.9348
4994.TW,2024-06-28,121.531
3086.TWO,2024-06-28,143.8101
PERF,2024-06-28,139.8993
6111.TWO,2024-06-28,175.1154
3546.TWO,2024-06-28,177.2885
3083.TWO,2024-06-28,161.9832
6542.TWO,2024-06-28,160.7988
3687.TWO,2024-06-28,197.6964
GGR,2024-06-28,180.8136
6482.TWO,2024-06-28,222.3787
2303.TW,2024-06-28,213.6015
2601.TW,2024-06-28,252.6315
2607.TW,2024-06-28,222.8791
2330.TW,2024-07-01,44.7013
2317.TW,2024-07-01,49.4671
2454.TW,2024-07-01,55.2546
2308.TW,2024-07-01,67.5727
3711.TW,2024-07-01,72.2306
2382.TW,2024-07-01,73.5126
2345.TW,2024-07-01,91.7475
6669.TW,2024-07-01,96.061
3231.TW,2024-07-01,95.7095
3037.TW,2024-07-01,105.0984
2327.TW,2024-07-01,130.5214
2379.TW,2024-07-01,128.8833
3034.TW,2024-07-01,134.6697
3661.TW,2024-07-01,141.3084
3008.TW,2024-07-01,172.4715
2357.TW,2024-07-01,160.6235
2301.TW,2024-07-01,184.3999
2383.TW,2024-07-01,153.6181
2360.TW,2024-07-01,200.7817
3653.TW,2024-07-01,179.0485
2059.TW,2024-07-01,209.1058
2395.TW,2024-07-01,190.7716
5530.TW,2024-07-01,244.697
3017.TW,2024-07-01,222.8355
2881.TW,2024-07-01,248.0396
2882.TW,2024-07-01,41.6226
2891.TW,2024-07-01,52.033
2885.TW,2024-07-01,53.9768
2886.TW,2024-07-01,76.8947
2884.TW,2024-07-01,85.309
2880.TW,2024-07-01,84.9106
2892.TW,2024-07-01,84.5451
2890.TW,2024-07-01,97.2588
2887.TW,2024-07-01,118.5277
5880.TW,2024-07-01,112.1538
2883.TW,2024-07-01,121.0272
2412.TW,2024-07-01,124.6523
3045.TW,2024-07-01,136.9497
4904.TW,2024-07-01,130.0822
1303.TW,2024-07-01,134.75
1301.TW,2024-07-01,148.7551
6505.TW,2024-07-01,175.9444
2002.TW,2024-07-01,162.6291
2207.TW,2024-07-01,193.5753
2912.TW,2024-07-01,191.2961
1216.TW,2024-07-01,216.6308
2603.TW,2024-07-01,226.1818
2615.TW,2024-07-01,232.8745
5871.TW,2024-07-01,249.9078
2408.TW,2024-07-01,237.2801
6446.TW,2024-07-01,49.9917
3481.TW,2024-07-01,54.7637
2888.TW,2024-07-01,63.2476
6488.TWO,2024-07-01,69.6148
2609.TW,2024-07-01,66.1467
1101.TW,2024-07-01,87.6161
2618.TW,2024-07-01,85.8568
3293.TWO,2024-07-01,104.6378
4938.TW,2024-07-01,120.918
5876.TW,2024-07-01,112.468
3529.TWO,2024-07-01,122.9285
1402.TW,2024-07-01,137.2009
2834.TW,2024-07-01,149.772
2633.TW,2024-07-01,154.2022
3105.TWO,2024-07-01,160.5388
1102.TW,2024-07-01,170.0353
2610.TW,2024-07-01,149.1644
6789.TW,2024-07-01,162.2393
2347.TW,2024-07-01,189.8982
2377.TW,2024-07-01,192.1006
2353.TW,2024-07-01,193.4283
5483.TWO,2024-07-01,187.6312
6472.TW,2024-07-01,228.3605
3532.TW,2024-07-01,222.6574
8454.TW,2024-07-01,210.0
IMOS,2024-07-01,38.5534
HIMX,2024-07-01,54.9719
2201.TW,2024-07-01,55.6093
1434.TW,2024-07-01,74.1801
2501.TW,2024-07-01,81.6261
9914.TW,2024-07-01,86.9188
OWLS,2024-07-01,79.5261
5478.TWO,2024-07-01,87.2349
2753.TW,2024-07-01,111.5231
2630.TW,2024-07-01,128.2413
6180.TWO,2024-07-01,111.3913
GRRR,2024-07-01,143.1635
4994.TW,2024-07-01,121.5165
3086.TWO,2024-07-01,143.9021
PERF,2024-07-01,139.9133
6111.TWO,2024-07-01,175.3816
3546.TWO,2024-07-01,177.4977
3083.TWO,2024-07-01,162.0124
6542.TWO,2024-07-01,160.7666
3687.TWO,2024-07-01,197.9059
GGR,2024-07-01,180.8244
6482.TWO,2024-07-01,222.6856
2303.TW,2024-07-01,213.7467
2601.TW,2024-07-01,253.0711
2607.TW,2024-07-01,222.9816
2330.TW,2024-07-02,44.7375
2317.TW,2024-07-02,49.4864
2454.TW,2024-07-02,55.2684
2308.TW,2024-07-02,67.6314
3711.TW,2024-07-02,72.2689
2382.TW,2024-07-02,73.4971
2345.TW,2024-07-02,91.8328
6669.TW,2024-07-02,96.1254
3231.TW,2024-07-02,95.7143
3037.TW,2024-07-02,105.11
2327.TW,2024-07-02,130.695
2379.TW,2024-07-02,128.9852
3034.TW,2024-07-02,134.7465
3661.TW,2024-07-02,141.389
3008.TW,2024-07-02,172.7699
2357.TW,2024-07-02,160.7633
2301.TW,2024-07-02,184.6894
2383.TW,2024-07-02,153.5674
2360.TW,2024-07-02,201.0688
3653.TW,2024-07-02,179.0897
2059.TW,2024-07-02,209.3588
2395.TW,2024-07-02,190.8117
5530.TW,2024-07-02,245.1545
3017.TW,2024-07-02,223.0115
2881.TW,2024-07-02,248.3646
2882.TW,2024-07-02,41.6355
2891.TW,2024-07-02,52.073
2885.TW,2024-07-02,53.9816
2886.TW,2024-07-02,77.0308
2884.TW,2024-07-02,85.4531
2880.TW,2024-07-02,84.9878
2892.TW,2024-07-02,84.568
2890.TW,2024-07-02,97.324
2887.TW,2024-07-02,118.7115
5880.TW,2024-07-02,112.2222
2883.TW,2024-07-02,121.1204
2412.TW,2024-07-02,124.7234
3045.TW,2024-07-02,137.0496
4904.TW,2024-07-02,130.0679
1303.TW,2024-07-02,134.7271
1301.TW,2024-07-02,148.7982
6505.TW,2024-07-02,176.1467
2002.TW,2024-07-02,162.6535
2207.TW,2024-07-02,193.8018
2912.TW,2024-07-02,191.4396
1216.TW,2024-07-02,216.9449
2603.TW,2024-07-02,226.5053
2615.TW,2024-07-02,233.2028
5871.TW,2024-07-02,250.3452
2408.TW,2024-07-02,237.5007
6446.TW,2024-07-02,50.0782
3481.TW,2024-07-02,54.8321
2888.TW,2024-07-02,63.3254
6488.TWO,2024-07-02,69.6865
2609.TW,2024-07-02,66.1381
1101.TW,2024-07-02,87.7291
2618.TW,2024-07-02,85.892
3293.TWO,2024-07-02,104.7624
4938.TW,2024-07-02,121.1417
5876.TW,2024-07-02,112.5524
3529.TWO,2024-07-02,123.028
1402.TW,2024-07-02,137.3724
2834.TW,2024-07-02,149.9982
2633.TW,2024-07-02,154.3888
3105.TWO,2024-07-02,160.7362
1102.TW,2024-07-02,170.2478
2610.TW,2024-07-02,149.136
6789.TW,2024-07-02,162.2571
2347.TW,2024-07-02,190.1014
2377.TW,2024-07-02,192.237
2353.TW,2024-07-02,193.5463
5483.TWO,2024-07-02,187.6406
6472.TW,2024-07-02,228.6368
3532.TW,2024-07-02,222.8511
8454.TW,2024-07-02,210.0105
IMOS,2024-07-02,38.543
HIMX,2024-07-02,55.033
2201.TW,2024-07-02,55.6232
1434.TW,2024-07-02,74.2921
2501.TW,2024-07-02,81.733
9914.TW,2024-07-02,87.0118
OWLS,2024-07-02,79.5126
5478.TWO,2024-07-02,87.2166
2753.TW,2024-07-02,111.658
2630.TW,2024-07-02,128.4683
6180.TWO,2024-07-02,111.4125
GRRR,2024-07-02,143.3939
4994.TW,2024-07-02,121.5031
3086.TWO,2024-07-02,143.9956
PERF,2024-07-02,139.9287
6111.TWO,2024-07-02,175.65
3546.TWO,2024-07-02,177.7089
3083.TWO,2024-07-02,162.0431
6542.TWO,2024-07-02,160.7361
3687.TWO,2024-07-02,198.1177
GGR,2024-07-02,180.8371
6482.TWO,2024-07-02,222.9952
2303.TW,2024-07-02,213.8942
2601.TW,2024-07-02,253.514
2607.TW,2024-07-02,223.0864
2330.TW,2024-07-03,44.7742
2317.TW,2024-07-03,49.5062
2454.TW,2024-07-03,55.2828
2308.TW,2024-07-03,67.691
3711.TW,2024-07-03,72.3079
2382.TW,2024-07-03,73.4824
2345.TW,2024-07-03,91.9192
6669.TW,2024-07-03,96.1908
3231.TW,2024-07-03,95.7201
3037.TW,2024-07-03,105.1226
2327.TW,2024-07-03,130.8702
2379.TW,2024-07-03,129.0884
3034.TW,2024-07-03,134.8246
3661.TW,2024-07-03,141.471
3008.TW,2024-07-03,173.0705
2357.TW,2024-07-03,160.9047
2301.TW,2024-07-03,184.9812
2383.TW,2024-07-03,153.5182
2360.TW,2024-07-03,201.3584
3653.TW,2024-07-03,179.1327
2059.TW,2024-07-03,209.6142
2395.TW,2024-07-03,190.8536
5530.TW,2024-07-03,245.6154
3017.TW,2024-07-03,223.1899
2881.TW,2024-07-03,248.6924
2882.TW,2024-07-03,41.6488
2891.TW,2024-07-03,52.1137
2885.TW,2024-07-03,53.9762
2886.TW,2024-07-03,77.1679
2884.TW,2024-07-03,85.5984
2880.TW,2024-07-03,85.066
2892.TW,2024-07-03,84.5916
2890.TW,2024-07-03,97.3902
2887.TW,2024-07-03,118.8966
5880.TW,2024-07-03,112.2918
2883.TW,2024-07-03,121.2148
2412.TW,2024-07-03,124.7957
3045.TW,2024-07-03,137.151
4904.TW,2024-07-03,130.0549
1303.TW,2024-07-03,134.7055
1301.TW,2024-07-03,148.8131
6505.TW,2024-07-03,176.3511
2002.TW,2024-07-03,162.6795
2207.TW,2024-07-03,194.0305
2912.TW,2024-07-03,191.5851
1216.TW,2024-07-03,217.2617
2603.TW,2024-07-03,226.8314
2615.TW,2024-07-03,233.534
5871.TW,2024-07-03,250.7858
2408.TW,2024-07-03,237.724
6446.TW,2024-07-03,50.1654
3481.TW,2024-07-03,54.9012
2888.TW,2024-07-03,63.404
6488.TWO,2024-07-03,69.7589
2609.TW,2024-07-03,66.1301
1101.TW,2024-07-03,87.8256
2618.TW,2024-07-03,85.9281
3293.TWO,2024-07-03,104.8881
4938.TW,2024-07-03,121.3671
5876.TW,2024-07-03,112.6379
3529.TWO,2024-07-03,123.1289
1402.TW,2024-07-03,137.5455
2834.TW,2024-07-03,150.2262
2633.TW,2024-07-03,154.5771
3105.TWO,2024-07-03,160.9355
1102.TW,2024-07-03,170.4623
2610.TW,2024-07-03,149.1092
6789.TW,2024-07-03,162.2766
2347.TW,2024-07-03,190.3067
2377.TW,2024-07-03,192.3754
2353.TW,2024-07-03,193.6663
5483.TWO,2024-07-03,187.6518
6472.TW,2024-07-03,228.9158
3532.TW,2024-07-03,223.0473
8454.TW,2024-07-03,210.0231
IMOS,2024-07-03,38.533
HIMX,2024-07-03,55.0946
2201.TW,2024-07-03,55.6377
1434.TW,2024-07-03,74.4051
2501.TW,2024-07-03,81.8409
9914.TW,2024-07-03,87.1058
OWLS,2024-07-03,79.4999
5478.TWO,2024-07-03,87.1991
2753.TW,2024-07-03,111.7942
2630.TW,2024-07-03,128.697
6180.TWO,2024-07-03,111.4125
GRRR,2024-07-03,143.6262
4994.TW,2024-07-03,121.4909
3086.TWO,2024-07-03,144.0907
PERF,2024-07-03,139.9455
6111.TWO,2024-07-03,175.9205
3546.TWO,2024-07-03,177.9222
3083.TWO,2024-07-03,162.0756
6542.TWO,2024-07-03,160.7071
3687.TWO,2024-07-03,198.3316
GGR,2024-07-03,180.8516
6482.TWO,2024-07-03,223.3074
2303.TW,2024-07-03,214.0439
2601.TW,2024-07-03,253.9602
2607.TW,2024-07-03,223.1935
2330.TW,2024-07-04,44.8113
2317.TW,2024-07-04,49.5265
2454.TW,2024-07-04,55.2977
2308.TW,2024-07-04,67.7377
3711.TW,2024-07-04,72.3477
2382.TW,2024-07-04,73.4685
2345.TW,2024-07-04,92.0065
6669.TW,2024-07-04,96.2379
3231.TW,2024-07-04,95.7268
3037.TW,2024-07-04,105.1363
2327.TW,2024-07-04,131.0468
2379.TW,2024-07-04,129.1929
3034.TW,2024-07-04,134.9042
3661.TW,2024-07-04,141.5545
3008.TW,2024-07-04,173.3734
2357.TW,2024-07-04,161.0158
2301.TW,2024-07-04,185.2383
2383.TW,2024-07-04,153.4706
2360.TW,2024-07-04,201.6503
3653.TW,2024-07-04,179.1775
2059.TW,2024-07-04,209.872
2395.TW,2024-07-04,190.8975
5530.TW,2024-07-04,246.0305
3017.TW,2024-07-04,223.3707
2881.TW,2024-07-04,249.0232
2882.TW,2024-07-04,41.6626
2891.TW,2024-07-04,52.1548
2885.TW,2024-07-04,53.9714
2886.TW,2024-07-04,77.3061
2884.TW,2024-07-04,85.7448
2880.TW,2024-07-04,85.1451
2892.TW,2024-07-04,84.6162
2890.TW,2024-07-04,97.4574
2887.TW,2024-07-04,119.0833
5880.TW,2024-07-04,112.3625
2883.TW,2024-07-04,121.3106
2412.TW,2024-07-04,124.8444
3045.TW,2024-07-04,137.2539
4904.TW,2024-07-04,130.0432
1303.TW,2024-07-04,134.6853
1301.TW,2024-07-04,148.8294
6505.TW,2024-07-04,176.5574
2002.TW,2024-07-04,162.7072
2207.TW,2024-07-04,194.2614
2912.TW,2024-07-04,191.7326
1216.TW,2024-07-04,217.581
2603.TW,2024-07-04,227.1603
2615.TW,2024-07-04,233.8679
5871.TW,2024-07-04,251.2297
2408.TW,2024-07-04,237.9498
6446.TW,2024-07-04,50.2532
3481.TW,2024-07-04,54.971
2888.TW,2024-07-04,63.4832
6488.TWO,2024-07-04,69.8322
2609.TW,2024-07-04,66.1096
1101.TW,2024-07-04,87.9231
2618.TW,2024-07-04,85.965
3293.TWO,2024-07-04,105.015
4938.TW,2024-07-04,121.594
5876.TW,2024-07-04,112.7247
3529.TWO,2024-07-04,123.2311
1402.TW,2024-07-04,137.7202
2834.TW,2024-07-04,150.456
2633.TW,2024-07-04,154.7673
3105.TWO,2024-07-04,161.1367
1102.TW,2024-07-04,170.6788
2610.TW,2024-07-04,149.0838
6789.TW,2024-07-04,162.2977
2347.TW,2024-07-04,190.5141
2377.TW,2024-07-04,192.5158
2353.TW,2024-07-04,193.7883
5483.TWO,2024-07-04,187.665
6472.TW,2024-07-04,229.1973
3532.TW,2024-07-04,223.2012
8454.TW,2024-07-04,210.0378
IMOS,2024-07-04,38.5233
HIMX,2024-07-04,55.1569
2201.TW,2024-07-04,55.6527
1434.TW,2024-07-04,74.5189
2501.TW,2024-07-04,81.9498
9914.TW,2024-07-04,87.2007
OWLS,2024-07-04,79.4879
5478.TWO,2024-07-04,87.1826
2753.TW,2024-07-04,111.9317
2630.TW,2024-07-04,128.9016
6180.TWO,2024-07-04,111.4136
GRRR,2024-07-04,143.8604
4994.TW,2024-07-04,121.48
3086.TWO,2024-07-04,144.1872
PERF,2024-07-04,139.9636
6111.TWO,2024-07-04,176.1931
3546.TWO,2024-07-04,178.1375
3083.TWO,2024-07-04,162.1096
6542.TWO,2024-07-04,160.6798
3687.TWO,2024-07-04,198.5478
GGR,2024-07-04,180.8678
6482.TWO,2024-07-04,223.6222
2303.TW,2024-07-04,214.1959
2601.TW,2024-07-04,254.4097
2607.TW,2024-07-04,223.3028
2330.TW,2024-07-05,44.849
2317.TW,2024-07-05,49.5473
2454.TW,2024-07-05,55.3021
2308.TW,2024-07-05,67.7851
3711.TW,2024-07-05,72.3882
2382.TW,2024-07-05,73.4552
2345.TW,2024-07-05,92.0948
6669.TW,2024-07-05,96.286
3231.TW,2024-07-05,95.7153
3037.TW,2024-07-05,105.151
2327.TW,2024-07-05,131.2251
2379.TW,2024-07-05,129.2989
3034.TW,2024-07-05,134.9851
3661.TW,2024-07-05,141.6394
3008.TW,2024-07-05,173.6785
2357.TW,2024-07-05,161.1285
2301.TW,2024-07-05,185.4976
2383.TW,2024-07-05,153.4246
2360.TW,2024-07-05,201.9448
3653.TW,2024-07-05,179.2241
2059.TW,2024-07-05,210.1323
2395.TW,2024-07-05,190.9433
5530.TW,2024-07-05,246.4488
3017.TW,2024-07-05,223.5539
2881.TW,2024-07-05,249.3569
2882.TW,2024-07-05,41.6767
2891.TW,2024-07-05,52.1965
2885.TW,2024-07-05,53.9671
2886.TW,2024-07-05,77.4452
2884.TW,2024-07-05,85.8923
2880.TW,2024-07-05,85.2252
2892.TW,2024-07-05,84.6415
2890.TW,2024-07-05,97.5256
2887.TW,2024-07-05,119.2715
5880.TW,2024-07-05,112.4344
2883.TW,2024-07-05,121.4076
2412.TW,2024-07-05,124.8943
3045.TW,2024-07-05,137.3582
4904.TW,2024-07-05,130.0328
1303.TW,2024-07-05,134.6665
1301.TW,2024-07-05,148.8473
6505.TW,2024-07-05,176.7657
2002.TW,2024-07-05,162.7364
2207.TW,2024-07-05,194.4945
2912.TW,2024-07-05,191.8821
1216.TW,2024-07-05,217.9031
2603.TW,2024-07-05,227.492
2615.TW,2024-07-05,234.2047
5871.TW,2024-07-05,251.6266
2408.TW,2024-07-05,238.1782
6446.TW,2024-07-05,50.3416
3481.TW,2024-07-05,55.0303
2888.TW,2024-07-05,63.5632
6488.TWO,2024-07-05,69.9062
2609.TW,2024-07-05,66.0898
1101.TW,2024-07-05,88.0216
2618.TW,2024-07-05,86.0029
3293.TWO,2024-07-05,105.1431
4938.TW,2024-07-05,121.7983
5876.TW,2024-07-05,112.79
3529.TWO,2024-07-05,123.3346
1402.TW,2024-07-05,137.8964
2834.TW,2024-07-05,150.6877
2633.TW,2024-07-05,154.9592
3105.TWO,2024-07-05,161.3397
1102.TW,2024-07-05,170.8973
2610.TW,2024-07-05,149.06
6789.TW,2024-07-05,162.3204
2347.TW,2024-07-05,190.7237
2377.TW,2024-07-05,192.6583
2353.TW,2024-07-05,193.9123
5483.TWO,2024-07-05,187.68
6472.TW,2024-07-05,229.4815
3532.TW,2024-07-05,223.3574
8454.TW,2024-07-05,210.0546
IMOS,2024-07-05,38.5141
HIMX,2024-07-05,55.2197
2201.TW,2024-07-05,55.6683
1434.TW,2024-07-05,74.6337
2501.TW,2024-07-05,82.0596
9914.TW,2024-07-05,87.2966
OWLS,2024-07-05,79.4768
5478.TWO,2024-07-05,87.1669
2753.TW,2024-07-05,112.0705
2630.TW,2024-07-05,129.1079
6180.TWO,2024-07-05,111.4158
GRRR,2024-07-05,144.0963
4994.TW,2024-07-05,121.4703
3086.TWO,2024-07-05,144.2853
PERF,2024-07-05,139.9832
6111.TWO,2024-07-05,176.468
3546.TWO,2024-07-05,178.3548
3083.TWO,2024-07-05,162.1453
6542.TWO,2024-07-05,160.6541
3687.TWO,2024-07-05,198.7662
GGR,2024-07-05,180.8859
6482.TWO,2024-07-05,223.9398
2303.TW,2024-07-05,214.3501
2601.TW,2024-07-05,254.8625
2607.TW,2024-07-05,223.4145
2330.TW,2024-07-08,44.888
2317.TW,2024-07-08,49.5696
2454.TW,2024-07-08,55.3082
2308.TW,2024-07-08,67.8346
3711.TW,2024-07-08,72.4164
2382.TW,2024-07-08,73.4442
2345.TW,2024-07-08,92.1676
6669.TW,2024-07-08,96.337
3231.TW,2024-07-08,95.7067
3037.TW,2024-07-08,105.1689
2327.TW,2024-07-08,131.4075
2379.TW,2024-07-08,129.3829
3034.TW,2024-07-08,135.0701
3661.TW,2024-07-08,141.7286
3008.TW,2024-07-08,173.9894
2357.TW,2024-07-08,161.2461
2301.TW,2024-07-08,185.7629
2383.TW,2024-07-08,153.3832
2360.TW,2024-07-08,202.2456
3653.TW,2024-07-08,179.276
2059.TW,2024-07-08,210.3571
2395.TW,2024-07-08,190.9567
5530.TW,2024-07-08,246.8751
3017.TW,2024-07-08,223.7439
2881.TW,2024-07-08,249.6985
2882.TW,2024-07-08,41.6922
2891.TW,2024-07-08,52.2399
2885.TW,2024-07-08,53.9644
2886.TW,2024-07-08,77.587
2884.TW,2024-07-08,86.0426
2880.TW,2024-07-08,85.3078
2892.TW,2024-07-08,84.6695
2890.TW,2024-07-08,97.5968
2887.TW,2024-07-08,119.4635
5880.TW,2024-07-08,112.5097
2883.TW,2024-07-08,121.5084
2412.TW,2024-07-08,124.948
3045.TW,2024-07-08,137.4667
4904.TW,2024-07-08,130.0263
1303.TW,2024-07-08,134.6517
1301.TW,2024-07-08,148.8696
6505.TW,2024-07-08,176.9796
2002.TW,2024-07-08,162.7706
2207.TW,2024-07-08,194.7337
2912.TW,2024-07-08,192.0376
1216.TW,2024-07-08,218.2321
2603.TW,2024-07-08,227.8309
2615.TW,2024-07-08,234.549
5871.TW,2024-07-08,252.0317
2408.TW,2024-07-08,238.414
6446.TW,2024-07-08,50.4317
3481.TW,2024-07-08,55.0914
2888.TW,2024-07-08,63.6452
6488.TWO,2024-07-08,69.9824
2609.TW,2024-07-08,66.072
1101.TW,2024-07-08,88.1228
2618.TW,2024-07-08,86.0261
3293.TWO,2024-07-08,105.2745
4938.TW,2024-07-08,122.0066
5876.TW,2024-07-08,112.8588
3529.TWO,2024-07-08,123.4419
1402.TW,2024-07-08,138.0771
2834.TW,2024-07-08,150.8941
2633.TW,2024-07-08,155.156
3105.TWO,2024-07-08,161.5156
1102.TW,2024-07-08,171.1212
2610.TW,2024-07-08,149.0406
6789.TW,2024-07-08,162.348
2347.TW,2024-07-08,190.9392
2377.TW,2024-07-08,192.8066
2353.TW,2024-07-08,194.0034
5483.TWO,2024-07-08,187.7006
6472.TW,2024-07-08,229.773
3532.TW,2024-07-08,223.5204
8454.TW,2024-07-08,210.0777
IMOS,2024-07-08,38.506
HIMX,2024-07-08,55.2843
2201.TW,2024-07-08,55.6855
1434.TW,2024-07-08,74.7508
2501.TW,2024-07-08,82.172
9914.TW,2024-07-08,87.3953
OWLS,2024-07-08,79.4522
5478.TWO,2024-07-08,87.1538
2753.TW,2024-07-08,112.1905
2630.TW,2024-07-08,129.3183
6180.TWO,2024-07-08,111.4214
GRRR,2024-07-08,144.3081
4994.TW,2024-07-08,121.4399
3086.TWO,2024-07-08,144.3877
PERF,2024-07-08,140.007
6111.TWO,2024-07-08,176.7133
3546.TWO,2024-07-08,178.5778
3083.TWO,2024-07-08,162.1534
6542.TWO,2024-07-08,160.6011
3687.TWO,2024-07-08,198.9908
GGR,2024-07-08,180.9094
6482.TWO,2024-07-08,224.2197
2303.TW,2024-07-08,214.5109
2601.TW,2024-07-08,255.3238
2607.TW,2024-07-08,223.5329
2330.TW,2024-07-09,44.9275
2317.TW,2024-07-09,49.5924
2454.TW,2024-07-09,55.3149
2308.TW,2024-07-09,67.8848
3711.TW,2024-07-09,72.4454
2382.TW,2024-07-09,73.4339
2345.TW,2024-07-09,92.2413
6669.TW,2024-07-09,96.3891
3231.TW,2024-07-09,95.699
3037.TW,2024-07-09,105.1878
2327.TW,2024-07-09,131.5914
2379.TW,2024-07-09,129.4683
3034.TW,2024-07-09,135.1566
3661.TW,2024-07-09,141.8193
3008.TW,2024-07-09,174.3026
2357.TW,2024-07-09,161.3654
2301.TW,2024-07-09,186.0304
2383.TW,2024-07-09,153.3433
2360.TW,2024-07-09,202.549
3653.TW,2024-07-09,179.3298
2059.TW,2024-07-09,210.5843
2395.TW,2024-07-09,190.972
5530.TW,2024-07-09,247.3047
3017.TW,2024-07-09,223.9363
2881.TW,2024-07-09,250.0431
2882.TW,2024-07-09,41.708
2891.TW,2024-07-09,52.2838
2885.TW,2024-07-09,53.9622
2886.TW,2024-07-09,77.7297
2884.TW,2024-07-09,86.194
2880.TW,2024-07-09,85.3914
2892.TW,2024-07-09,84.6813
2890.TW,2024-07-09,97.669
2887.TW,2024-07-09,119.657
5880.TW,2024-07-09,112.5863
2883.TW,2024-07-09,121.5862
2412.TW,2024-07-09,125.003
3045.TW,2024-07-09,137.5767
4904.TW,2024-07-09,130.0211
1303.TW,2024-07-09,134.6382
1301.TW,2024-07-09,148.8934
6505.TW,2024-07-09,177.1955
2002.TW,2024-07-09,162.8064
2207.TW,2024-07-09,194.9752
2912.TW,2024-07-09,192.195
1216.TW,2024-07-09,218.5638
2603.TW,2024-07-09,228.1727
2615.TW,2024-07-09,234.8961
5871.TW,2024-07-09,252.44
2408.TW,2024-07-09,238.6525
6446.TW,2024-07-09,50.5225
3481.TW,2024-07-09,55.1531
2888.TW,2024-07-09,63.7279
6488.TWO,2024-07-09,70.0594
2609.TW,2024-07-09,66.0548
1101.TW,2024-07-09,88.225
2618.TW,2024-07-09,86.0502
3293.TWO,2024-07-09,105.4072
4938.TW,2024-07-09,122.2164
